activity_ref_key,item_id,item_idx,description,quantity,price,classification,classificationDomain,supplierPartID,manufacturerPartID,manufacturerName,sku,item_expense_category_id,allowable_status,classification_confidence,unspsc_name
00fa4c72-a70d-4154-adb6-5d08aa9ff0f3,2c2a8468-901c-4dcf-8aa2-b506cddc1c93,19873,Space-saving solution to store shoes and keep them organized.,11,22.99,Internal Use Only,Insurance,2c2a8468-901c-4dcf-8aa2-b506cddc1c93,2c2a8468-901c-4dcf-8aa2-b506cddc1c93,Ironclad Tools,2c2a8468-901c-4dcf-8aa2-b506cddc1c93,11,64,90,Clothing and Apparel
00fe346b-2529-4105-bdbc-9868870ae0b2,c4b9411e-ec68-4d5c-a08b-533d07a85c04,17596,Durable and spacious backpack for travel and school.,13,49.99,For Official Use Only,Entertainment,c4b9411e-ec68-4d5c-a08b-533d07a85c04,c4b9411e-ec68-4d5c-a08b-533d07a85c04,BlueWave Medical,c4b9411e-ec68-4d5c-a08b-533d07a85c04,13,47,100,Printing and Photographic Equipment
010089e0-b087-4e7d-bbfc-aed3658b59a3,66f63f36-04b2-47ac-b001-94d37e19f370,13325,Eco-friendly coffee filter for brewing.,17,10.99,Internal Use Only,Transportation,66f63f36-04b2-47ac-b001-94d37e19f370,66f63f36-04b2-47ac-b001-94d37e19f370,Quantum Machinery,66f63f36-04b2-47ac-b001-94d37e19f370,17,114,100,Food and Beverage Products
010120bb-236b-4e89-bc66-2438397818e9,10d63433-405e-470a-953e-e55e3a770c9e,13034,"Crunchy granola bars made with almond butter, oats, and honey, perfect for on-the-go snacking.",7,4.99,Sensitive,Hospitality,10d63433-405e-470a-953e-e55e3a770c9e,10d63433-405e-470a-953e-e55e3a770c9e,Atlas Engineering,10d63433-405e-470a-953e-e55e3a770c9e,7,114,55,Telecommunications Equipment
0104a8ca-ff95-4c58-92f1-4ebda19fd293,b6d781c8-4cd8-4b53-ae50-68303d87d9a3,18648,High-quality voice recorder for lectures and meetings.,11,49.99,For Official Use Only,Technology,b6d781c8-4cd8-4b53-ae50-68303d87d9a3,b6d781c8-4cd8-4b53-ae50-68303d87d9a3,Quantum Machinery,b6d781c8-4cd8-4b53-ae50-68303d87d9a3,11,111,92,Cleaning Products
0104ebe3-80de-4b80-8aa6-448e3ed9c65d,9976d873-087c-43d1-a103-6ad51b321ee1,9502,"Fresh artisan bread, perfect for sandwiches",7,3.99,Top Secret,Pharmaceuticals,9976d873-087c-43d1-a103-6ad51b321ee1,9976d873-087c-43d1-a103-6ad51b321ee1,Acme Industries,9976d873-087c-43d1-a103-6ad51b321ee1,7,53,55,Sports and Recreational Equipment
0106e7b4-3918-41c5-9b04-5ec09346f855,127ae385-ebd7-4016-b84d-35d6658cea97,4198,Bell peppers filled with quinoa and vegetables.,12,7.99,For Official Use Only,Agriculture,127ae385-ebd7-4016-b84d-35d6658cea97,127ae385-ebd7-4016-b84d-35d6658cea97,Starlight Components,127ae385-ebd7-4016-b84d-35d6658cea97,12,33,95,Industrial Machinery
0107a832-11e0-4ec6-b719-88b3b2cdfb26,49126469-d1bd-45c5-b84a-c38fb234cacd,10227,Make delicious waffles with this user-friendly device.,15,39.99,Restricted,Transportation,49126469-d1bd-45c5-b84a-c38fb234cacd,49126469-d1bd-45c5-b84a-c38fb234cacd,Sunrise Textiles,49126469-d1bd-45c5-b84a-c38fb234cacd,15,120,100,Food and Beverage Products
01080a5a-04ff-46e8-9679-8989145e1310,9ccbeabe-e347-4fde-9bc0-175abd90f4b3,3050,Portable fire pit for backyard gatherings.,14,149.99,Public,Insurance,9ccbeabe-e347-4fde-9bc0-175abd90f4b3,9ccbeabe-e347-4fde-9bc0-175abd90f4b3,Quantum Machinery,9ccbeabe-e347-4fde-9bc0-175abd90f4b3,14,77,100,Clothing and Apparel
0108a836-a12f-4428-a230-6041c61c2851,860aaffc-b9d7-4538-9b49-c863f33dc774,19519,Quick-cooking ramen for instant meals.,7,0.99,Sensitive,Legal,860aaffc-b9d7-4538-9b49-c863f33dc774,860aaffc-b9d7-4538-9b49-c863f33dc774,Vertex Electronics,860aaffc-b9d7-4538-9b49-c863f33dc774,7,98,59,Safety and Security Equipment
01165585-46cd-41b0-a85e-b3a6ade9aa43,f5349f1b-9ce1-4a81-9f8d-328b3c81da12,19244,"Classic marinara sauce for pasta, pizza, or dipping.",10,3.29,Highly Confidential,Telecommunications,f5349f1b-9ce1-4a81-9f8d-328b3c81da12,f5349f1b-9ce1-4a81-9f8d-328b3c81da12,Precision Optics,f5349f1b-9ce1-4a81-9f8d-328b3c81da12,10,27,84,Furniture and Furnishings
01177c4a-9f42-4ff5-beaf-148f4d724a70,07a50605-2a3c-4709-865c-3ed5517710a4,9396,"Spicy jalapenos stuffed with cheese, ideal for appetizers.",12,5.99,Proprietary,Food Services,07a50605-2a3c-4709-865c-3ed5517710a4,07a50605-2a3c-4709-865c-3ed5517710a4,Starlight Components,07a50605-2a3c-4709-865c-3ed5517710a4,12,45,94,Software and Licenses
011b15c7-5d2c-48df-98aa-8f7c1156ff73,e10133f0-6aff-4472-95f9-60420c7a59bb,7930,Spicy salsa made with fresh ingredients.,13,2.29,Top Secret,Real Estate,e10133f0-6aff-4472-95f9-60420c7a59bb,e10133f0-6aff-4472-95f9-60420c7a59bb,Atlas Engineering,e10133f0-6aff-4472-95f9-60420c7a59bb,13,80,100,Personal Care Products
0123dc5e-6125-43a2-81f0-24e31036afe8,e28dd5b1-b4fe-4465-a373-70ae7dd67dc6,7741,"Delicious turkey bacon, a healthier alternative.",12,3.99,Proprietary,Government,e28dd5b1-b4fe-4465-a373-70ae7dd67dc6,e28dd5b1-b4fe-4465-a373-70ae7dd67dc6,NovaChem Labs,e28dd5b1-b4fe-4465-a373-70ae7dd67dc6,12,78,94,Automotive Parts
0124e877-a5cb-4648-951d-76e6d69dda3c,b519ecc1-7ae3-4049-bf18-9bf9458cd865,7782,"Creamy, sweet pie mix to make the perfect coconut cream pie.",11,4.99,Proprietary,Hospitality,b519ecc1-7ae3-4049-bf18-9bf9458cd865,b519ecc1-7ae3-4049-bf18-9bf9458cd865,Atlas Engineering,b519ecc1-7ae3-4049-bf18-9bf9458cd865,11,25,89,Telecommunications Equipment
0126de88-1bf5-48c6-b143-3d0eec628612,5f0ad1fe-28d7-45f9-8cfa-809e0f257fe2,11294,"Aromatic fresh basil, perfect for Italian cooking.",14,1.99,Sensitive,Energy,5f0ad1fe-28d7-45f9-8cfa-809e0f257fe2,5f0ad1fe-28d7-45f9-8cfa-809e0f257fe2,EcoBuild Systems,5f0ad1fe-28d7-45f9-8cfa-809e0f257fe2,14,83,100,Electrical Components
012e321c-56cf-4380-83fc-2579888ce378,e58d7893-4b71-4e54-b9e6-1ab41eaa8553,12384,Creamy soup full of rich mushroom flavor.,8,2.49,Proprietary,Legal,e58d7893-4b71-4e54-b9e6-1ab41eaa8553,e58d7893-4b71-4e54-b9e6-1ab41eaa8553,Evergreen Plastics,e58d7893-4b71-4e54-b9e6-1ab41eaa8553,8,92,68,Safety and Security Equipment
013726fd-014d-4f64-9022-05b6521b22f3,dfce3ad9-c9f3-441d-bcf5-5697082d6504,18697,Cozy oversized sweater perfect for chilly days with a textured knit design.,5,59.99,Top Secret,Legal,dfce3ad9-c9f3-441d-bcf5-5697082d6504,dfce3ad9-c9f3-441d-bcf5-5697082d6504,Pioneer Manufacturing,dfce3ad9-c9f3-441d-bcf5-5697082d6504,5,93,40,Safety and Security Equipment
013c3ec3-4585-4155-b34a-9c3cc905cc76,6c1835bc-194f-4409-ba1e-bc611851457c,10847,"Sweet and tender peach slices preserved in syrup, great for desserts.",8,2.59,Unclassified,Education,6c1835bc-194f-4409-ba1e-bc611851457c,6c1835bc-194f-4409-ba1e-bc611851457c,EcoBuild Systems,6c1835bc-194f-4409-ba1e-bc611851457c,8,4,66,Medical Equipment
013d8fcc-721f-4032-ad20-a0867787d445,5e42514d-963b-4611-af79-e5f40c992d47,11501,"Natural pink salt, perfect for seasoning.",8,4.99,Restricted,Real Estate,5e42514d-963b-4611-af79-e5f40c992d47,5e42514d-963b-4611-af79-e5f40c992d47,Acme Industries,5e42514d-963b-4611-af79-e5f40c992d47,8,0,62,Personal Care Products
01454c82-785e-4a52-8257-179950f9401b,e2759c52-359e-48ff-bebc-f8c078550763,16370,Fun fridge magnets to decorate your kitchen.,8,15.99,Highly Confidential,Insurance,e2759c52-359e-48ff-bebc-f8c078550763,e2759c52-359e-48ff-bebc-f8c078550763,Acme Industries,e2759c52-359e-48ff-bebc-f8c078550763,8,126,61,Clothing and Apparel
014cbfa7-178c-40e1-984f-64cb078689d5,aff03276-05bf-40f1-a351-c057a49dc1b4,1140,Smart speaker with Alexa and music streaming features.,9,99.99,Highly Confidential,Transportation,aff03276-05bf-40f1-a351-c057a49dc1b4,aff03276-05bf-40f1-a351-c057a49dc1b4,Precision Optics,aff03276-05bf-40f1-a351-c057a49dc1b4,9,111,70,Food and Beverage Products
014cc476-cd59-4f7a-91a0-8421731152ce,3958a9b8-c995-4450-9d41-1465e6615f52,11825,"Fresh button mushrooms, great for cooking.",7,2.99,Internal Use Only,Entertainment,3958a9b8-c995-4450-9d41-1465e6615f52,3958a9b8-c995-4450-9d41-1465e6615f52,Quantum Machinery,3958a9b8-c995-4450-9d41-1465e6615f52,7,82,57,Printing and Photographic Equipment
01509219-1cc3-45f5-93a4-217b43386b8d,bed707e6-f355-4327-8dd2-9fba583466f3,18357,Activity workbook for early learning and fun.,17,12.99,Proprietary,Retail,bed707e6-f355-4327-8dd2-9fba583466f3,bed707e6-f355-4327-8dd2-9fba583466f3,EcoBuild Systems,bed707e6-f355-4327-8dd2-9fba583466f3,17,107,100,Laboratory Instruments
01509efe-c954-4dea-b817-7451a0c1d19b,7be62d5c-3119-4717-b8d0-8fc5df407768,13950,Protects surfaces while baking or cooking with hot items.,4,19.99,Proprietary,Insurance,7be62d5c-3119-4717-b8d0-8fc5df407768,7be62d5c-3119-4717-b8d0-8fc5df407768,Starlight Components,7be62d5c-3119-4717-b8d0-8fc5df407768,4,101,31,Clothing and Apparel
0151cad8-8bf4-41b0-ae86-64e295b1dc8b,ecf2bbcf-13f8-44ba-9098-01c161ae430e,1999,"Thin and crispy flatbreads, perfect for dips.",9,2.99,Restricted,Pharmaceuticals,ecf2bbcf-13f8-44ba-9098-01c161ae430e,ecf2bbcf-13f8-44ba-9098-01c161ae430e,Pioneer Manufacturing,ecf2bbcf-13f8-44ba-9098-01c161ae430e,9,13,75,Sports and Recreational Equipment
0156d374-16c3-420a-841b-ed7cb2e081a3,5b2a8839-88bb-4491-a870-8338e225d911,14628,Vertical shoe rack for saving closet space.,10,39.99,Unclassified,Agriculture,5b2a8839-88bb-4491-a870-8338e225d911,5b2a8839-88bb-4491-a870-8338e225d911,Starlight Components,5b2a8839-88bb-4491-a870-8338e225d911,10,60,80,Industrial Machinery
015fda60-75f1-4fc9-b563-9f0e08ef1d22,8f25d309-77c6-4102-843f-c8dfc44684c2,18805,Silicone tray for making ice cubes with a lid to prevent spills.,14,10.99,Confidential,Energy,8f25d309-77c6-4102-843f-c8dfc44684c2,8f25d309-77c6-4102-843f-c8dfc44684c2,BlueWave Medical,8f25d309-77c6-4102-843f-c8dfc44684c2,14,115,100,Electrical Components
01668b66-c498-445c-8e5a-7ed06e978741,4edf4e64-6000-49e6-b0cc-57fd1b735790,19693,Thick and durable mat for workouts and yoga.,7,49.99,Top Secret,Government,4edf4e64-6000-49e6-b0cc-57fd1b735790,4edf4e64-6000-49e6-b0cc-57fd1b735790,Ironclad Tools,4edf4e64-6000-49e6-b0cc-57fd1b735790,7,77,55,Automotive Parts
0166a7de-1bda-494f-8eba-18564aa6f026,82a15ec0-38bc-45c7-a036-b2246153db67,8114,Eco-friendly bags for picking up after your pet.,14,14.99,Proprietary,Telecommunications,82a15ec0-38bc-45c7-a036-b2246153db67,82a15ec0-38bc-45c7-a036-b2246153db67,BlueWave Medical,82a15ec0-38bc-45c7-a036-b2246153db67,14,97,100,Furniture and Furnishings
01679b95-00cd-41e8-b6d9-4723701cbf30,bda2b49b-88fa-44f4-b2f7-5318b09bc29b,670,"Soft and fluffy whole wheat pita bread, great for wraps.",15,2.79,Internal Use Only,Transportation,bda2b49b-88fa-44f4-b2f7-5318b09bc29b,bda2b49b-88fa-44f4-b2f7-5318b09bc29b,Sunrise Textiles,bda2b49b-88fa-44f4-b2f7-5318b09bc29b,15,16,100,Food and Beverage Products
016b590a-39be-448f-b6b1-be63e24ae424,8ff9331e-e5f3-44fc-a5ba-2b7a74b0b200,10902,Everything you need to make your own scented candles at home.,11,34.99,Highly Confidential,Food Services,8ff9331e-e5f3-44fc-a5ba-2b7a74b0b200,8ff9331e-e5f3-44fc-a5ba-2b7a74b0b200,Precision Optics,8ff9331e-e5f3-44fc-a5ba-2b7a74b0b200,11,52,84,Software and Licenses
017179df-2997-4e0e-9163-242fa9954aa0,0af5138a-bcf1-4315-a2e8-9a18993e978a,3540,Small fridge designed to keep skincare products cool and fresh.,6,39.99,Public,Government,0af5138a-bcf1-4315-a2e8-9a18993e978a,0af5138a-bcf1-4315-a2e8-9a18993e978a,GlobalTech Solutions,0af5138a-bcf1-4315-a2e8-9a18993e978a,6,29,44,Automotive Parts
01717da2-acbd-4d68-bced-d06814a2763c,ee1c591b-7aa4-43c8-b6f6-ecf06d4f0814,5953,"A nutritious salad with kale, quinoa, and a zesty lemon dressing.",10,6.49,Proprietary,Finance,ee1c591b-7aa4-43c8-b6f6-ecf06d4f0814,ee1c591b-7aa4-43c8-b6f6-ecf06d4f0814,Vertex Electronics,ee1c591b-7aa4-43c8-b6f6-ecf06d4f0814,10,114,80,Office Supplies
01749e71-9362-4b9b-90df-7fce84679f7e,c8512a0f-9c5d-459a-8e44-72fbbd1a5a5e,11123,Hearty tomato soup made from organic ingredients.,10,3.79,For Official Use Only,Retail,c8512a0f-9c5d-459a-8e44-72fbbd1a5a5e,c8512a0f-9c5d-459a-8e44-72fbbd1a5a5e,Evergreen Plastics,c8512a0f-9c5d-459a-8e44-72fbbd1a5a5e,10,18,80,Laboratory Instruments
01782647-68c6-437a-8f66-39591ae84c31,47de7549-bd29-475d-9f44-50f4383c83d1,15608,A spicy marinade perfect for chicken and fish.,8,3.79,Top Secret,Automotive,47de7549-bd29-475d-9f44-50f4383c83d1,47de7549-bd29-475d-9f44-50f4383c83d1,Starlight Components,47de7549-bd29-475d-9f44-50f4383c83d1,8,113,60,Packaging Materials
017ef3d9-2dc1-4b0a-a9f0-68f2c0d6d652,3a488b33-1ac5-4f8c-8aaf-b288380f4268,9170,"Spicy black bean burgers, great on the grill.",7,4.99,For Official Use Only,Government,3a488b33-1ac5-4f8c-8aaf-b288380f4268,3a488b33-1ac5-4f8c-8aaf-b288380f4268,Precision Optics,3a488b33-1ac5-4f8c-8aaf-b288380f4268,7,22,58,Automotive Parts
0180babd-8554-4b93-bab3-17982612f6cb,650738df-0e40-4a87-8815-4ddcb8f64ca2,986,Heavy-duty chain lock for securing bicycles.,12,19.99,Unclassified,Manufacturing,650738df-0e40-4a87-8815-4ddcb8f64ca2,650738df-0e40-4a87-8815-4ddcb8f64ca2,GlobalTech Solutions,650738df-0e40-4a87-8815-4ddcb8f64ca2,12,48,98,Construction Materials
018170a3-25d8-4541-aca6-56a823f275f8,7e7fdea9-7a20-4306-8ed6-777058d98e39,13590,Hanging bird feeder for backyard birds.,9,24.99,Proprietary,Construction,7e7fdea9-7a20-4306-8ed6-777058d98e39,7e7fdea9-7a20-4306-8ed6-777058d98e39,Sunrise Textiles,7e7fdea9-7a20-4306-8ed6-777058d98e39,9,58,71,Agricultural Supplies
018221d8-82e0-4342-a8ba-a95478992bab,6e0a2c54-3c86-4b35-adbc-94c33af79f1a,18838,Complete set for garden care with a handy carrying bag.,7,39.99,Proprietary,Transportation,6e0a2c54-3c86-4b35-adbc-94c33af79f1a,6e0a2c54-3c86-4b35-adbc-94c33af79f1a,NovaChem Labs,6e0a2c54-3c86-4b35-adbc-94c33af79f1a,7,76,57,Food and Beverage Products
0184509e-eb24-4506-8a6b-42ceff27bc01,c3bc41e7-bd97-4751-a5ef-f5c17a19eff3,12810,A blend of peach and mango for a tropical smoothie.,11,5.99,For Official Use Only,Telecommunications,c3bc41e7-bd97-4751-a5ef-f5c17a19eff3,c3bc41e7-bd97-4751-a5ef-f5c17a19eff3,Acme Industries,c3bc41e7-bd97-4751-a5ef-f5c17a19eff3,11,66,92,Furniture and Furnishings
01848031-32ad-48ae-b38c-45ec5d0049aa,d166d34c-23dd-47c7-9105-4905d2d3a9af,15088,Delicious cookies packed with oats and raisins.,13,3.49,Proprietary,Education,d166d34c-23dd-47c7-9105-4905d2d3a9af,d166d34c-23dd-47c7-9105-4905d2d3a9af,EcoBuild Systems,d166d34c-23dd-47c7-9105-4905d2d3a9af,13,23,100,Medical Equipment
0185cadd-fcc2-4095-8281-09e708a6a9bc,6b2d431d-3ac5-4e7d-ae47-745466aea79f,19227,Delicious plant-based burger made with organic black beans and spices.,12,4.49,Highly Confidential,Transportation,6b2d431d-3ac5-4e7d-ae47-745466aea79f,6b2d431d-3ac5-4e7d-ae47-745466aea79f,Starlight Components,6b2d431d-3ac5-4e7d-ae47-745466aea79f,12,29,93,Food and Beverage Products
018b07cd-b5e2-4652-9b3d-f77a15fad906,9235e1af-681d-4045-a4ef-2a88646e451c,19869,Durable and insulated water bottle to keep beverages cold.,10,25.99,For Official Use Only,Legal,9235e1af-681d-4045-a4ef-2a88646e451c,9235e1af-681d-4045-a4ef-2a88646e451c,Pioneer Manufacturing,9235e1af-681d-4045-a4ef-2a88646e451c,10,88,80,Safety and Security Equipment
018c6412-f3c6-4e52-8fbf-d05f238c4f36,74864f96-63ec-4692-84ec-6fd256a24742,14459,Delicious ravioli filled with creamy ricotta and fresh spinach.,10,6.49,Top Secret,Automotive,74864f96-63ec-4692-84ec-6fd256a24742,74864f96-63ec-4692-84ec-6fd256a24742,Evergreen Plastics,74864f96-63ec-4692-84ec-6fd256a24742,10,24,77,Packaging Materials
018ee187-2a31-4dc0-a3fa-15eefa8a7229,34dcdf37-5239-460d-bcd9-ebeb4509c706,13142,Colorful bins to keep your space organized.,11,34.99,Unclassified,Legal,34dcdf37-5239-460d-bcd9-ebeb4509c706,34dcdf37-5239-460d-bcd9-ebeb4509c706,NovaChem Labs,34dcdf37-5239-460d-bcd9-ebeb4509c706,11,121,88,Safety and Security Equipment
019299e5-79f9-4b1c-be9d-1fceb8598074,b35528d8-8785-4ffa-ba08-d4c07a50c9d2,17217,"Crispy tortilla chips, perfect for dipping.",14,2.99,Top Secret,Finance,b35528d8-8785-4ffa-ba08-d4c07a50c9d2,b35528d8-8785-4ffa-ba08-d4c07a50c9d2,Starlight Components,b35528d8-8785-4ffa-ba08-d4c07a50c9d2,14,0,100,Office Supplies
01951cd7-7deb-4572-802f-6774d36a4c04,21400eac-0197-4fd7-afb8-193b62d9fa52,14768,Easy-to-set-up picnic table for outdoor dining.,8,69.99,Top Secret,Automotive,21400eac-0197-4fd7-afb8-193b62d9fa52,21400eac-0197-4fd7-afb8-193b62d9fa52,Quantum Machinery,21400eac-0197-4fd7-afb8-193b62d9fa52,8,127,61,Packaging Materials
0197a2a6-cf80-40ac-b8d6-abab65134e67,a154937d-6645-49be-965a-4cc6bb31290c,3109,Double-walled mug to keep your drink hot for longer.,16,24.99,Proprietary,Pharmaceuticals,a154937d-6645-49be-965a-4cc6bb31290c,a154937d-6645-49be-965a-4cc6bb31290c,Quantum Machinery,a154937d-6645-49be-965a-4cc6bb31290c,16,71,100,Sports and Recreational Equipment
01992e2b-4b51-4d25-b6f3-5da12064282f,16829bb9-fbac-4502-a0a5-ffd99fe29a46,15159,A colorful printed maxi skirt for a bohemian look.,5,39.99,Highly Confidential,Retail,16829bb9-fbac-4502-a0a5-ffd99fe29a46,16829bb9-fbac-4502-a0a5-ffd99fe29a46,BlueWave Medical,16829bb9-fbac-4502-a0a5-ffd99fe29a46,5,96,43,Laboratory Instruments
01a2369c-4031-4e31-8c75-cd147968fcb9,39037449-0021-45d4-a0b0-eb37aa6be0a7,9481,Creative building set for kids to spark imagination.,7,29.99,Unclassified,Healthcare,39037449-0021-45d4-a0b0-eb37aa6be0a7,39037449-0021-45d4-a0b0-eb37aa6be0a7,BlueWave Medical,39037449-0021-45d4-a0b0-eb37aa6be0a7,7,15,54,Computer Hardware
01a97483-b52f-4bfc-a6d9-4a4a256f2846,f4fb84cd-3904-459d-bdd4-d960f7d3bd10,16389,Powerful hand blender for soups and smoothies.,1,39.99,Proprietary,Healthcare,f4fb84cd-3904-459d-bdd4-d960f7d3bd10,f4fb84cd-3904-459d-bdd4-d960f7d3bd10,Atlas Engineering,f4fb84cd-3904-459d-bdd4-d960f7d3bd10,1,29,0,Computer Hardware
01aa0bf2-8648-4521-a69b-e7f69e0cfdf8,f0121e23-ce5d-41ce-a546-45373bda5d5d,8573,DIY kit to convert your smartphone into a mini projector.,10,24.99,Sensitive,Real Estate,f0121e23-ce5d-41ce-a546-45373bda5d5d,f0121e23-ce5d-41ce-a546-45373bda5d5d,NovaChem Labs,f0121e23-ce5d-41ce-a546-45373bda5d5d,10,122,83,Personal Care Products
01aee1e0-2f8d-4990-91dc-73458470a5c8,a9c247fb-76dc-4b66-bce8-562031a25ab5,8586,Frozen cauliflower rice blended with mixed vegetables and seasonings.,8,4.99,Proprietary,Entertainment,a9c247fb-76dc-4b66-bce8-562031a25ab5,a9c247fb-76dc-4b66-bce8-562031a25ab5,Precision Optics,a9c247fb-76dc-4b66-bce8-562031a25ab5,8,116,64,Printing and Photographic Equipment
01aef4d2-c5e7-494e-84a9-405f10a7d1fe,12eafb2a-6514-4b5d-bf05-f35f5edfd900,17397,Eco-friendly yoga mat made from sustainable materials.,16,39.99,Internal Use Only,Healthcare,12eafb2a-6514-4b5d-bf05-f35f5edfd900,12eafb2a-6514-4b5d-bf05-f35f5edfd900,Evergreen Plastics,12eafb2a-6514-4b5d-bf05-f35f5edfd900,16,93,100,Computer Hardware
01b589d5-25dd-47ee-b45e-79fe18ad01a6,b6330e50-5c23-4cd9-9314-3ae7ff01bf00,11636,Rich and creamy smoked Gouda cheese perfect for snacking.,7,5.49,For Official Use Only,Telecommunications,b6330e50-5c23-4cd9-9314-3ae7ff01bf00,b6330e50-5c23-4cd9-9314-3ae7ff01bf00,Acme Industries,b6330e50-5c23-4cd9-9314-3ae7ff01bf00,7,7,58,Furniture and Furnishings
01b73822-9625-42eb-b5e7-d2ba2acdfba1,a284a060-4162-4a99-b5f8-9eba535628b8,9063,Sustainable bamboo utensils for cooking and serving.,5,14.99,Confidential,Manufacturing,a284a060-4162-4a99-b5f8-9eba535628b8,a284a060-4162-4a99-b5f8-9eba535628b8,NovaChem Labs,a284a060-4162-4a99-b5f8-9eba535628b8,5,37,42,Construction Materials
01ba5f8c-9f74-429c-8839-dbc2631e2166,1fc999da-00e2-4f8b-a11a-0d28793bbc8b,3745,Fun tourist magnets from around the world for your fridge.,10,12.99,For Official Use Only,Finance,1fc999da-00e2-4f8b-a11a-0d28793bbc8b,1fc999da-00e2-4f8b-a11a-0d28793bbc8b,Summit Automotive,1fc999da-00e2-4f8b-a11a-0d28793bbc8b,10,89,76,Office Supplies
01bd1064-59bf-48a8-b85b-d57fa199d861,68365278-1f82-4567-b414-1998fefba07f,18535,Tender chicken coated in a sweet and savory honey garlic sauce.,8,8.49,Unclassified,Energy,68365278-1f82-4567-b414-1998fefba07f,68365278-1f82-4567-b414-1998fefba07f,Pioneer Manufacturing,68365278-1f82-4567-b414-1998fefba07f,8,101,66,Electrical Components
01bf7880-dee1-4912-ad44-b71d9634cbcb,1087b448-c939-440c-ae6e-03b506d9d5c6,6906,Delicate green tea leaves for a refreshing beverage.,8,4.29,Public,Education,1087b448-c939-440c-ae6e-03b506d9d5c6,1087b448-c939-440c-ae6e-03b506d9d5c6,Ironclad Tools,1087b448-c939-440c-ae6e-03b506d9d5c6,8,23,63,Medical Equipment
01c0e450-3b19-47a9-a1a6-bc6cb8507154,88fb8611-95a4-4ae1-aa17-dfddd5300f3d,18216,Scented bath salts for relaxation and self-care.,13,19.99,Restricted,Telecommunications,88fb8611-95a4-4ae1-aa17-dfddd5300f3d,88fb8611-95a4-4ae1-aa17-dfddd5300f3d,Precision Optics,88fb8611-95a4-4ae1-aa17-dfddd5300f3d,13,120,100,Furniture and Furnishings
01c4ce30-bc14-45ea-bb62-a489002c04b3,274b5bb6-67fc-4468-81bb-bf9ec48e9796,9073,Durable boots designed for outdoor hiking and activities.,7,89.99,Public,Retail,274b5bb6-67fc-4468-81bb-bf9ec48e9796,274b5bb6-67fc-4468-81bb-bf9ec48e9796,Acme Industries,274b5bb6-67fc-4468-81bb-bf9ec48e9796,7,115,57,Laboratory Instruments
01c65ce4-ab36-400a-b44d-14d1dc98e350,9004bb70-eead-48d2-8ede-02ba5b90c29f,12907,Durable backpack designed for hiking and outdoor excursions.,9,49.99,Restricted,Hospitality,9004bb70-eead-48d2-8ede-02ba5b90c29f,9004bb70-eead-48d2-8ede-02ba5b90c29f,Starlight Components,9004bb70-eead-48d2-8ede-02ba5b90c29f,9,26,71,Telecommunications Equipment
01c81b89-32b9-4471-b201-76a962905ec6,c1ec8cec-4a9f-4b9f-ba63-0520a3e58573,8543,Ultra-soft fleece hoodie for warmth and comfort during chilly days.,13,39.99,Proprietary,Food Services,c1ec8cec-4a9f-4b9f-ba63-0520a3e58573,c1ec8cec-4a9f-4b9f-ba63-0520a3e58573,EcoBuild Systems,c1ec8cec-4a9f-4b9f-ba63-0520a3e58573,13,2,100,Software and Licenses
01caab6f-1750-4ba1-90a0-75774d1eb9ad,ab8d00a7-aad0-446d-8ea7-b9606c3bce4e,7480,Heavy-duty bicycle lock for security.,7,29.99,For Official Use Only,Real Estate,ab8d00a7-aad0-446d-8ea7-b9606c3bce4e,ab8d00a7-aad0-446d-8ea7-b9606c3bce4e,Pioneer Manufacturing,ab8d00a7-aad0-446d-8ea7-b9606c3bce4e,7,63,53,Personal Care Products
01cb3adf-0504-4c77-9a29-f71a604644e1,72618447-c066-436e-bb9a-ab8f97d4fa90,2053,Just add water for delicious brownies.,10,2.99,Restricted,Legal,72618447-c066-436e-bb9a-ab8f97d4fa90,72618447-c066-436e-bb9a-ab8f97d4fa90,Atlas Engineering,72618447-c066-436e-bb9a-ab8f97d4fa90,10,85,83,Safety and Security Equipment
01cd44f3-7fc2-408c-a8fb-d670f52dc2dd,de313b90-a0ff-432a-9a33-ee7100dd5cf2,4522,Compact coffee grinder for fresh ground coffee beans.,7,22.99,Public,Government,de313b90-a0ff-432a-9a33-ee7100dd5cf2,de313b90-a0ff-432a-9a33-ee7100dd5cf2,NovaChem Labs,de313b90-a0ff-432a-9a33-ee7100dd5cf2,7,102,54,Automotive Parts
01cd9689-175c-4f94-ad90-60b870068c5e,9cb2f40e-7201-42ab-92cf-255f5ea574d8,16840,Modern LED table lamp with touch control.,16,29.99,Top Secret,Manufacturing,9cb2f40e-7201-42ab-92cf-255f5ea574d8,9cb2f40e-7201-42ab-92cf-255f5ea574d8,EcoBuild Systems,9cb2f40e-7201-42ab-92cf-255f5ea574d8,16,121,100,Construction Materials
